match_id,patch,region,tournament,team1_name,team2_name,team1_drafted_champions,team2_drafted_champions,team1_banned_champions,team2_banned_champions,winner
97ee5050-ffbe-4142-8563-9221cee60c63,,LEC,LEC - Spring 2024,G2 Esports,Team Vitality,Kalista|Ahri|Viego|Zac|Leona,Orianna|Rell|Jayce|Xayah|Rakan,Senna|Vi|Varus|Twisted Fate|Braum,Draven|Neeko|Renata Glasc|Gragas|Nautilus,1
3fac43ff-da55-4ae7-bb2c-2b176401bbfc,,LEC,LEC - Spring 2024,Karmine Corp,Team BDS,Vi|Taliyah|Smolder|Braum|Jayce,Zeri|Rell|Neeko|Lee Sin|Olaf,Varus|Orianna|Xin Zhao|Volibear|Malphite,Kalista|Karma|Rumble|Renekton|Rakan,1
f6268eb1-e6e3-41d8-8ac9-4550d27e3dfd,,LEC,LEC - Spring 2024,Rogue,SK Gaming,Karma|Xin Zhao|Smolder|K'Sante|Nautilus,Maokai|Jayce|Kai'Sa|Camille|Gnar,Rell|Vi|Varus|Rakan|Renekton,Senna|Orianna|Kalista|Gragas|Alistar,1
8b5549a1-e64c-4f9f-a324-914674c7ea32,,LEC,LEC - Spring 2024,Team Vitality,SK Gaming,Rumble|Vi|Ahri|Yasuo|Senna,Zeri|Sejuani|Azir|Rakan|K'Sante,Varus|Rell|Maokai|Renekton|Jax,Twisted Fate|Kalista|Orianna|Nautilus|Jinx,1
2e8e2a3f-2cd2-4734-b570-04115f1c38eb,,LEC,LEC - Spring 2024,Team Vitality,SK Gaming,Orianna|Xayah|Volibear|Jayce|Zilean,Zeri|Sejuani|Azir|Bard|Renekton,Varus|Rell|Maokai|Jax|Rakan,Twisted Fate|Kalista|Rumble|Nautilus|Camille,0
4ae780dc-f638-4e7c-bf75-31d06543c3b4,,LEC,LEC - Spring 2024,SK Gaming,Team Vitality,Maokai|Zeri|Azir|Camille|Rek'Sai,Sejuani|Jayce|Rakan|Kai'Sa|Twisted Fate,Orianna|Rumble|Varus|Xayah|Jinx,Rell|Renata Glasc|Kalista|Nautilus|Lulu,1
12a1e1f5-39a6-48c5-86aa-a56356049a69,,LEC,LEC - Spring 2024,Fnatic,GIANTX,Rell|Azir|K'Sante|Lucian|Nami,Sejuani|Zeri|Twisted Fate|Rakan|Akali,Neeko|Rumble|Varus|Taliyah|Yone,Orianna|Kalista|Vi|Renata Glasc|Braum,0
c1d574b5-5ad7-4e84-872a-0827714bb38a,,LEC,LEC - Spring 2024,Fnatic,GIANTX,Vi|Azir|Jinx|Tahm Kench|Rek'Sai,Rell|Zeri|Yone|Sejuani|Twisted Fate,Neeko|Rumble|Varus|Rakan|Nautilus,Kalista|Orianna|K'Sante|Renata Glasc|Braum,0
f51557fb-7c52-4827-9d59-b1a12d396837,,LEC,LEC - Spring 2024,Team Heretics,Team BDS,Orianna|Varus|Volibear|K'Sante|Alistar,Zeri|Karma|Jax|Nautilus|Twisted Fate,Ashe|Rell|Olaf|Darius|Rakan,Senna|Neeko|Azir|Renata Glasc|Renekton,1
14cd9c59-1be5-4ea8-9b5d-2fbcbb656748,,LEC,LEC - Spring 2024,Team Heretics,Team BDS,Orianna|Volibear|Kalista|Rumble|Alistar,Zeri|Karma|Olaf|Nautilus|Viego,Ashe|Rell|Jax|Xin Zhao|Vi,Senna|Neeko|Azir|Gragas|Renata Glasc,1
