region,group_type,tournament_id,tournament_name,team_id,team_name,team_games,champion_id,champion_name,champ_games,champ_pct,computed_at
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,f5848d60-ffbf-3c51-93ec-797142690b59,Rell,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,8092e614-e064-36f3-87b7-0c5ac018d7cc,Sejuani,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,6b28be83-b1f2-3f1b-b887-85f87e172511,Sylas,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,d5da0bd8-00ea-3bc1-9ad9-09751d791b20,Varus,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,96af4071-d73d-3c52-ac51-209e46e315a7,Viego,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,39cd3cf0-4f19-3b16-a4fa-9b650bc71e9e,Viktor,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,9530371e-3e7d-3e74-a17d-aa5ac56abf85,Wukong,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,159758c6-e12b-32cc-8b30-a3eec29d655c,Xin Zhao,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,47497,100 Thieves,6,ec7ba948-3e9d-373a-bfa4-569c749fdca7,Zyra,1,16.66666666666667,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,52416,Disguised,5,6d94812f-ea1f-3460-80b7-c38518abb709,Ambessa,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,52416,Disguised,5,cdfefdba-3f62-3d3a-b20d-62e9d7a474e1,Ashe,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,52416,Disguised,5,eaea6b00-a13f-3241-a356-04d7882fb128,Azir,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,52416,Disguised,5,436a79b6-6087-3bbe-b340-3620c4cbd696,Blitzcrank,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,52416,Disguised,5,787b7cb3-d9ef-3d55-91f6-7e076ba8b0c5,Braum,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,52416,Disguised,5,484c410a-0c65-3c5d-8f22-a34e2e883427,Elise,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,52416,Disguised,5,3a52e342-5377-32b9-935f-b54a66688acd,Ezreal,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,52416,Disguised,5,613fec9e-f951-31c3-9268-f529a9aea1ea,Ivern,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,52416,Disguised,5,fa136dcc-94b9-35e2-aaff-cc4c2c46f7a3,Jayce,2,40.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,52416,Disguised,5,05265249-202a-3fc6-bc2e-dfb98443b0a0,Jinx,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,52416,Disguised,5,a0b6984e-e1ec-3e4c-a98d-34a6ba4aec9f,Lee Sin,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,52416,Disguised,5,3f8c659e-ac1f-3a2e-877d-3af99bbc027b,Leona,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,52416,Disguised,5,cf8f9783-b321-3a1d-95bd-f3e3b612d4c4,Maokai,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,52416,Disguised,5,8708d312-6987-35a9-90a5-db14b14babac,Orianna,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,52416,Disguised,5,f5848d60-ffbf-3c51-93ec-797142690b59,Rell,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,52416,Disguised,5,7552f226-fa3b-3053-b692-0dcdd9c79cf4,Rumble,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,52416,Disguised,5,14fada26-63ec-357f-8bf6-e2993edca107,Taliyah,1,20.0,2026-02-02T04:50:37.464399+00:00
LTA,tournament,775631,LTA North - Split 1 2025,52416,Disguised,5,feae77fb-662d-3591-b06c-179f7697a1c3,Udyr,1,20.0,2026-02-02T04:50:37.464399+00:00
