region,split_key,team_id,team_name,team_games,champion_id,champion_name,champ_games,champ_pct
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,7552f226-fa3b-3053-b692-0dcdd9c79cf4,Rumble,2,0.189394
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,787b7cb3-d9ef-3d55-91f6-7e076ba8b0c5,Braum,2,0.189394
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,7927c3c0-d37c-36f0-922a-8c422f5ce170,Lillia,4,0.378788
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,8092e614-e064-36f3-87b7-0c5ac018d7cc,Sejuani,2,0.189394
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,8708d312-6987-35a9-90a5-db14b14babac,Orianna,2,0.189394
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,9104bd4f-7d7d-3895-8151-d3210b34e3d2,Alistar,2,0.189394
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,9530371e-3e7d-3e74-a17d-aa5ac56abf85,Wukong,2,0.189394
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,96af4071-d73d-3c52-ac51-209e46e315a7,Viego,2,0.189394
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,a0b6984e-e1ec-3e4c-a98d-34a6ba4aec9f,Lee Sin,2,0.189394
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,a0cf8bf6-39d8-30fb-9dab-c1e8af747901,Kalista,4,0.378788
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,a493c24b-17f8-34e5-ba90-0bdb40523099,Akali,2,0.189394
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,a6ba29b1-2523-38e5-9a2c-69a35156f2df,Syndra,2,0.189394
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,a6c6341f-f06c-3428-a0e3-797a0d0e2638,Renekton,2,0.189394
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,aeab401d-5c3e-38d6-8bb5-fe87f6db1a6f,Galio,4,0.378788
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,b4221d04-e00b-3e8a-8a6b-2d7cecc54ef7,Ziggs,2,0.189394
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,bb82ee66-49c4-395c-8a9e-be14c4283bd0,Tryndamere,4,0.378788
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,cd06d06b-453c-3046-9bed-89dfd8d7b049,Nidalee,2,0.189394
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,cdfefdba-3f62-3d3a-b20d-62e9d7a474e1,Ashe,4,0.378788
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,cf8f9783-b321-3a1d-95bd-f3e3b612d4c4,Maokai,2,0.189394
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,d5da0bd8-00ea-3bc1-9ad9-09751d791b20,Varus,2,0.189394
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,d5df6ed8-d7a4-3964-a295-cde171d889ae,Camille,2,0.189394
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,dad13cc6-586d-3cf3-b149-6c70969ab14c,Kindred,2,0.189394
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,df57a4ea-3f1a-3e5f-9a38-4589c6966fde,Jax,4,0.378788
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,e5eeaee9-eaa4-330f-85a1-e90230d9e0ad,Xayah,6,0.568182
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,e7a28e21-1e51-3ff4-ae76-2e7dc7a69ace,Corki,2,0.189394
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,f5848d60-ffbf-3c51-93ec-797142690b59,Rell,2,0.189394
LPL,LPL_Split1_2025,3113,Ultra Prime,1056,feae77fb-662d-3591-b06c-179f7697a1c3,Udyr,2,0.189394
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,05265249-202a-3fc6-bc2e-dfb98443b0a0,Jinx,2,0.143678
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,14fada26-63ec-357f-8bf6-e2993edca107,Taliyah,2,0.143678
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,159758c6-e12b-32cc-8b30-a3eec29d655c,Xin Zhao,4,0.287356
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,212b2efc-50c6-314f-88fd-613a1a0dac9d,Taric,2,0.143678
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,2318754b-1f27-3758-a5d7-d221fce0f02e,Lucian,2,0.143678
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,28c76f65-a320-3efc-8dbf-f5ccd8f30078,Vi,2,0.143678
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,2bcecd67-6a8c-3c44-be6a-bd120bc1dcc5,Bard,2,0.143678
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,2bf2eedb-58ef-39d3-8be6-88508b55ffc3,Aurora,4,0.287356
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,31360e91-4470-348a-9a2b-ce10e9a107b1,Rakan,8,0.574713
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,31822a27-64be-3b58-9cfa-17fd705fc871,Yone,2,0.143678
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,3a52e342-5377-32b9-935f-b54a66688acd,Ezreal,6,0.431034
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,3f8c659e-ac1f-3a2e-877d-3af99bbc027b,Leona,4,0.287356
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,40cc8559-a028-35a5-a6dd-5e48c4601d66,K'Sante,8,0.574713
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,484c410a-0c65-3c5d-8f22-a34e2e883427,Elise,6,0.431034
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,5179b7c8-f751-3f66-b40d-6671d54aab37,Nocturne,6,0.431034
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,5748a92e-ed31-3fbf-854d-a37923f7c7ae,Jhin,4,0.287356
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,5d2048ce-467c-3674-97fe-93c4eddf6609,Vladimir,2,0.143678
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,5f69228a-cad9-3813-9d0b-31c455503d83,Caitlyn,2,0.143678
